Number,Start_Mon,Close_Mon,Start_Tue,Close_Tue,Start_Wed,Close_Wed,Start_Thu,Close_Thu,Start_Fri,Close_Fri,Start_Sat,Close_Sat,Start_Sun,Close_Sun,IsOpenHoliday,Lunch_Week
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,830,1830,830,1830,830,1830,830,1830,830,1830,830,1300,,,,13시00분~14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNjEjJDEjJDQjJDgz,830,1700,830,1700,830,1700,830,1700,830,1700,830,1200,,,오전진료 또는 휴진 (홈페이지 확인),12시 30분 ~ 13시 30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz,900,1730,900,1730,900,1730,900,1730,900,1730,900,1300,,,전부휴진,12시30분~13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE0ODEjNzEjJDEjJDgjJDgz,900,1730,900,1730,900,1730,900,1730,900,1730,900,1200,,,일부 휴진,12시30분-13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,900,1730,900,1730,900,1730,900,1730,900,1730,900,1230,,,오후 12시 30분 이후 휴진,12시30분~13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNTEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,800,1300,,,휴진 (24시간 분만가능),12:30시~14시
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400,,,"석가탄신일,한글날 근무 나머지 휴무",13시00시~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjE4MzIjNjEjJDEjJDgjJDgz,,,,,,,,,,,,,,,,13시00분~15시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,전부휴진,01시00분~02시00까지
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQyIyQ3IyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1300,,,,13:00-14:30
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1630,,,오후,오후1시-2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjEwMDIjNzEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1330,,,전부 휴진,13시~14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,830,1800,830,1800,830,1800,830,1800,830,1800,830,1300,,,휴진,13:00분~~14:10분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ5IyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,,,휴진,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,휴진,13시00분~14시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz,1000,1800,1000,1800,1000,1800,1000,1800,1000,1800,,,,,휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz,900,1730,900,1730,900,1730,900,1730,900,1730,900,1330,,,휴진,12시30분~13시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQyIyQ5IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,,,,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQyIyQxIyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,09~13,13;00~14;00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz,1000,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,,,휴진,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,,,,,,,,,,,,,,,전부 휴진,13시00분-14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1500,,,오후13시이후,13시00분~14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1500,,,오후1시이후,13시00분~14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,900,1800,900,1800,900,2030,900,1800,900,1800,900,1300,,,,12시30분~13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,900,1700,900,1700,900,1700,900,1700,900,1700,900,1300,,,휴진( 분만실 24시간 응급 분만 및 진료 가능),13시00분~14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNTEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,상황에따라 오후 1시까지 근무,12시30분~13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjODEjJDEjJDYjJDgz,900,1730,900,1730,900,1730,900,1730,900,1700,900,1200,,,휴진,12시30 ~ 13시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNjEjJDEjJDQjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1500,,,,13시00분 ~ 14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,9 : 30  ~  13 : 00 진료함,13 : 00 ~ 14 : 00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,,13시 00분 ~ 14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQ3IyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,900,1830,900,1830,900,1830,900,1300,900,1900,830,1300,,,휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,,,휴진,오후 1-2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNzEjJDEjJDgjJDgz,830,630,830,630,830,630,830,630,830,630,830,1300,,,휴무,12시 00분 ~ 13시 00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjEwMDIjNjEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1700,,,,12시30분 ~ 13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,전부 휴진,12:30~13:30
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjODEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,,12시30분~13시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,900,1800,900,1800,,,900,1800,900,1800,900,1230,,,휴진,오후12시30분~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQwMyQzNjE0ODEjODEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,오전 12시까지 진료.,13:00 ~ 14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,오전근무,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,전부 휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1600,,,오후 4시이후,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,830,1800,830,1800,830,1800,830,1800,830,1800,830,1230,,,전부휴진,오후1시~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,800,1800,800,1800,800,1800,1800,,800,1800,800,1400,,,전부 휴진,12:30~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjEyMjIjNTEjJDEjJDYjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1230,,,전부 휴진,오후1시~ 오후 2시까지
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,휴무,12시30분~13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjNjEjJDEjJDAjJDgz,900,2300,900,2300,900,2300,900,2300,900,2300,900,1800,900,1800,오후6시이후,12:30~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjNzEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1700,,,오후5시이후,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1300,,,휴진,12:30~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,1000,1900,1000,2000,1400,1900,1000,1900,1000,1900,930,1330,,,휴진,13시 00분 ~ 14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjODEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,13:00 까지,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjEwMDIjNTEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,휴진,12:30 ~ 14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,,점심시간 1시~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,830,2000,830,2000,830,2000,830,2000,830,2000,830,1500,830,1500,진료(오전 08시 30분 ~ 오후 15시),
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1330,,,,12시30분-14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,900,1830,900,1830,900,1300,900,1830,900,1830,900,1300,,,전부 휴진,13시00분~14시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,휴진,12:45~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ4MiQyNjE0ODEjODEjJDEjJDYjJDgz,,,,,,,,,,,,,,,,09시00분~18시00분(수요일은 13시00분까지)
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQxMyQyNjE4MzIjNTEjJDEjJDYjJDgz,900,1930,900,1930,900,1930,900,1930,900,1930,900,1500,,,오후1시부터 휴진,오후1시-2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4MiQyNjE0ODEjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,전부휴진,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,1430,1830,900,1830,930,1400,,,휴진,13시00분-14시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjODEjJDEjJDIjJDgz,900,1800,900,1800,1400,1800,900,1800,900,1800,900,1300,,,휴진,1시~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,930,1830,930,2000,930,1830,1400,1830,930,1830,930,1400,,,,12시 30분~14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQwMyQyNjEyMjIjNTEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,,,일부휴진,12시30분 ~ 14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400,,,,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjE4MzIjODEjJDEjJDIjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,1400,2030,930,1830,930,1830,1400,2030,930,1830,930,1400,,,휴진,점심시간 12:30 ~ 14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,900,1800,900,1800,900,1300,900,1800,900,1800,900,1300,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz,900,1900,900,1900,900,1900,900,1900,900,,900,1500,900,1500,전부휴진,13:00 ~ 14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNzEjJDEjJDgjJDgz,900,1830,900,1830,1400,1930,900,1830,900,1830,900,1400,,,전부 휴진,12:30 ~ 14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,900,1830,900,1830,900,1400,900,1830,900,1830,900,1400,,,전부 휴진,오후 12시 30분 ~ 2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1300,,,전부휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQxMyQyNjE4MzIjNTEjJDEjJDYjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1400,,,휴진,13;00-14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400,,,전부 휴진,12시40분~ 14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz,830,1800,830,1800,830,1300,830,1800,830,1800,830,1300,,,오전진료   오후12시30분이후 휴진,12시30분~ 오후2시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNTEjJDEjJDIjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,100,,,휴진,오후 1시 ~ 오후2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,900,1400,,,휴진,13시00~14시 30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,,,09시 ~ 13시 00분,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjODEjJDEjJDIjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,휴진,오후 1시~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjE0ODEjNjEjJDEjJDAjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,,,,13시00~14시00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEyMjIjNTEjJDEjJDYjJDgz,1000,2100,1000,1900,1000,1900,1000,1600,1000,2100,1000,1600,,,사전진료여부공지,13시00분~14시10분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNTEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,,,900,1800,오후 4시까지 진료,12 : 30 ~ 13 : 30
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNjEjJDEjJDQjJDgz,930,1900,930,1900,930,1900,930,1900,930,1900,930,1300,930,1300,진료함.(9:30-13:00),"점심시간(평일,12:30-14:00)"
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,830,1830,830,1830,830,1830,830,1830,830,1830,830,1400,,,전부 휴진,오후 1시~오후 2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjEyMjIjNTEjJDEjJDIjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,전부휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,930,630,930,630,930,630,930,630,930,630,930,400,,,예약 수술,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,전부휴진,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,1000,1900,1000,1900,1000,2100,1000,1900,1000,2100,1000,1600,,,전부휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,휴진,12시30분~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,,,,,,,,,,,,,,,,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQwMyQyNjE4MzIjNDEjJDEjJDQjJDgz,1000,2000,1000,1900,1000,1900,1000,1900,1000,2000,930,1600,930,1600,전부휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,09:00~13:00 (법정공휴일),13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,09:30~13:00(오전 진료),13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNTEjJDEjJDYjJDgz,1000,1930,1000,1930,1000,1930,1400,2030,1000,1930,1000,1400,,,전부 휴진,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1300,900,1830,900,1830,900,1300,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQzNjE4MzIjODEjJDEjJDYjJDgz,,,,,,,,,,,,,,,오전진료,오후 1시 ~ 2시까지
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQzIyQwMCQzNjEwMDIjNTEjJDEjJDYjJDgz,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,,,,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1330,,,전부 휴진,13시00분~14:00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ2MiQzNjEwMDIjNjEjJDEjJDgjJDgz,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,,,휴무,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,휴진,12:30 - 14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ3MiQzNjEyMjIjODEjJDEjJDYjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,전부 휴진,13시 00분 ~ 14시 00분
