Number,Start_Mon,Close_Mon,Start_Tue,Close_Tue,Start_Wed,Close_Wed,Start_Thu,Close_Thu,Start_Fri,Close_Fri,Start_Sat,Close_Sat,Start_Sun,Close_Sun,IsOpenHoliday,Lunch_Week
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,900,2030,900,2030,900,2030,900,2030,900,2030,900,2000,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,920,2010,920,2010,920,2010,920,2010,920,2010,920,1620,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,전부 휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2000,,,,13시00분 ~ 14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,800,2100,800,2100,800,2100,800,2100,800,2100,800,1900,,,전부휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1600,,,전부휴진,13시~14시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1500,,,,13:00-14:00
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,930,2130,930,2130,930,2130,930,2130,930,2130,930,2130,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQwMyQzNjE0ODEjODEjJDEjJDIjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2100,1000,2000,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQyIyQ1IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2030,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1700,,,정확하지않음 전화주세요~,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDAjJDgz,900,1930,900,1930,900,1930,900,1930,900,1930,900,1630,,,,13시 00분~ 14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQxMyQyNjE4MzIjODEjJDEjJDYjJDgz,,,,,,,,,,,,,,,,13시00분~14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQxMyQzNjEyMjIjNTEjJDEjJDYjJDgz,900,2030,900,2030,900,2030,900,2030,900,2030,900,1700,,,,13;00~14:00
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1430,,,약국 3곳이 당번제로 운영,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,1900,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQ5IyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1800,,,"오전9시~오후2시까지 근무, 오후 2시 이후 휴진",
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1900,900,1800,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1500,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,,,,,,,,,,,900,1800,900,1800,,12시30분~2시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNzEjJDEjJDgjJDgz,800,1830,800,1830,800,1830,800,1830,800,1830,800,1600,,,,13시~14시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,오전09시부터13시까지,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300,1000,2300,오전9시부터 오후 11시까지,오후 1-2시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2000,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,1000,1700,,,"화,수,목 공휴일 경우 휴무",
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzMxIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDgjJDgz,900,1930,900,1930,900,1930,900,1930,900,1930,900,1630,,,전부휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz,,,,,,,,,,,,,,,오후 2시 이후,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz,830,1900,830,1900,830,1900,830,1900,830,1900,840,1620,,,전부휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz,830,2200,830,2200,830,2200,830,2200,830,2200,830,2200,830,2200,,13시~14시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1700,900,1230,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz,830,2030,830,2030,830,2030,830,2030,830,2030,830,2030,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzUxIyQxIyQ1IyQ2MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2100,1100,2000,,13;00~14;00
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjNzEjJDEjJDgjJDgz,,,,,,,,,,,,,,,휴무,13시00분~14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1900,,,오후 3시이후,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNzEjJDEjJDgjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,1000,1400,오후2시 이후,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1400,,,전부 휴무,13시00~13시30
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1600,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,,오후1시부터2시까지
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,3시이후 휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,1000,2230,1000,2230,1000,2230,1000,2230,1000,2230,1000,2230,1000,2200,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzIxIyQxIyQ1IyQ2MiQyNjEwMDIjNjEjJDEjJDAjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2100,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2100,1400,2100,정상근무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,930,2200,930,2200,930,2200,930,2200,930,2200,930,2200,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,1100,2100,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzIxIyQxIyQ5IyQ5MiQyNjE4MzIjODEjJDEjJDYjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1500,,,오전10시~오후8시까지,오후1시~2시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,900,1920,900,1920,900,1920,900,1920,900,1920,900,1530,,,전부 휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjODEjJDEjJDIjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1900,1100,2000,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzMxIyQxIyQzIyQ3MiQyNjEwMDIjNjEjJDEjJDAjJDgz,930,1800,930,1800,930,1800,1400,2100,930,1800,930,1600,,,휴무,pm13시~14시까지
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz,830,2000,830,2000,830,2000,830,2000,830,2000,830,1700,,,전부 휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzMxIyQyIyQ3IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,840,2100,840,2100,840,2100,840,2100,840,2100,900,1700,1000,1600,,13:00~14:00
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzQxIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1310,,,전부 휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzQxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1800,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz,900,2030,900,2030,900,2030,900,2030,900,2030,900,1700,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzUxIyQxIyQ1IyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600,,,오후 1시,13시00분-14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,1800,900,1800,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzUxIyQxIyQxIyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,930,2200,930,2200,930,2200,930,2200,930,2300,930,2300,930,2200,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzUxIyQxIyQxIyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,1000,1300,일요일 외 공휴일 쉽니다.,13:00~14:00
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzUxIyQxIyQxIyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,850,1930,850,1930,850,1930,850,1930,850,1930,850,1400,,,전부휴진,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,휴무,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz,830,1930,830,1900,830,1930,830,1900,830,1930,830,1600,,,전부휴진,12시30분-13시30분
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDAjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,09;00~19:00근무,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,오후5시이후휴진,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,전부휴진,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,,,,,,,,,,,,,,,휴무,13시00분-14시00분
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,840,1920,840,1920,840,1920,840,1920,840,1920,830,2030,840,1900,무휴,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,830,1900,830,1900,830,1900,830,1900,830,1900,830,1500,,,,12:40 ~13:30
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,당번외 근무,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEyMjIjNTEjJDEjJDYjJDgz,,,,,,,,,,,,,,,전부휴업,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,815,1815,815,1815,815,1815,815,1815,815,1815,815,1400,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,2100,900,2100,,12;00~13;00
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,840,1900,840,1900,840,1900,840,1900,840,1900,840,1500,1200,1700,휴무,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz,830,2100,830,2100,830,2100,830,2100,830,2100,830,2100,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNTEjJDEjJDYjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,900,1930,900,1930,900,1930,900,1930,900,1930,900,1730,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,830,1930,830,1930,830,1930,830,1930,830,1930,830,1400,1000,1700,,13시00분~14시00분
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,800,1900,800,1900,800,1900,800,1900,800,1900,800,1400,,,휴무,12시30분~13시30분
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjEwMDIjODEjJDEjJDYjJDgz,830,1900,830,1900,830,1900,830,1900,830,1900,900,1300,,,휴진,12:00~13:00
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQyIyQ5IyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1800,900,1100,9~11시,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,,12:30-13:30
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjEyMjIjNjEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,전부휴업,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,830,2030,830,2030,830,2030,830,2030,830,2030,830,1800,,,,1:00-2:30
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,오전9시에서 오후1시까지,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,830,1830,830,1830,830,1830,830,1830,830,1830,830,1300,,,오전 12시 까지,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz,830,2030,830,2030,830,2030,830,2030,830,2030,830,1900,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,830,1830,830,1830,830,1830,830,1830,830,1830,830,1330,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,830,1900,830,2100,830,1900,830,2100,830,1900,830,1600,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2000,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300,,,9시 30분부터 저녁11시까지 영업,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDQjJDgz,830,2000,830,2000,830,2000,830,2000,830,2000,830,1600,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,830,2100,830,2100,830,2100,830,2100,830,2100,830,2100,830,1700,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,900,2100,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzUxIyQxIyQxIyQ3MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1500,,,병원휴진시 약국도 휴진,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzUxIyQxIyQxIyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz,800,1900,800,1900,800,1900,800,1900,800,1900,800,1400,1000,1800,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzUxIyQxIyQxIyQxMyQyNjEyMjIjNjEjJDEjJDQjJDgz,830,1930,830,1930,830,1930,830,1930,830,1930,830,1930,,,,
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,,,,,,,,,,,,,,,,
